지역코드,위도,경도
34040120090001,36.79264134280459,127.10064628649467
34040120090006,36.78906452343011,127.09065515679494
34040120090005,36.787720785652425,127.09474612571732
34040120090004,36.78707168623194,127.10500268779117
34040120090502,36.785945683075724,127.09446708405258
34040120100002,36.77099861160494,127.09862292384064
34040120110002,36.77522182143664,127.06041902912817
34040120120302,36.772803811202024,127.04951034238938
34040120100001,36.770118948684335,127.1123604405205
34040120100101,36.766197886903484,127.11795384599631
34040120110004,36.77118937578833,127.06401608242692
34040120110007,36.77371757947284,127.0673892307088
34040120120303,36.77296034261643,127.05046092278175
34040120110005,36.775238054213354,127.06332347969828
34040120110003,36.77247419884328,127.0658329152052
34040120110006,36.7722544819715,127.06755080437038
34040120110001,36.77477671985533,127.05709271042346
34040120110102,36.77348907631936,127.06145006652972
34040120110101,36.77377060920943,127.0623495347297
34040120110202,36.77349356834541,127.06363603148256
34040120110201,36.77392642368583,127.06336603777275
34040120120012,36.76531764821461,127.08369065711312
34040120120004,36.720792448545716,127.05464311390882
34040120120014,36.73488499773175,127.07451599970297
34040330060303,36.78241323371993,127.086522497571
34040120120001,36.77164111957298,127.04479148818875
34040120120006,36.77033492590668,127.07913767906781
34040120120009,36.740164436860724,127.07515545932064
34040120120010,36.74346821105164,127.07716178896669
34040120120003,36.76998739201972,127.07359169683251
34040120120402,36.77037512650984,127.07715581204711
34040120120013,36.75853205292289,127.0688700250695
34040120120005,36.74207420597554,127.06613559249382
34040120120403,36.76966416338065,127.07744057271077
34040120120503,36.773472638808144,127.04786276866496
34040120120501,36.77420830112557,127.04749266515755
34040120120502,36.77440857162763,127.04837472350961
34040120120015,36.75006794242507,127.06486142033826
34040120120008,36.76603176310927,127.0649313973259
34040120120702,36.77206904840023,127.05413284971237
34040120120703,36.77193512756936,127.05290940927561
34040120120704,36.77207891826684,127.05181612027803
34040120120705,36.77267571030291,127.05405805200559
34040120120701,36.77249438412263,127.05282403501374
34040120120801,36.7714790598484,127.05415999335764
34040120120802,36.77088855127126,127.05423846491635
34040120120901,36.77199188682722,127.04908605886382
34040330060605,36.78294131650778,127.09028528524367
34040120120002,36.74971596961899,127.03907034526681
34040120121004,36.76992635788029,127.05060241290724
34040120121001,36.7712793494939,127.05259628380618
34040120121002,36.770855414242156,127.05103443277896
34040120121003,36.77070847081789,127.05263945017076
34040120121105,36.77012727094298,127.08155095534045
34040120121104,36.7663431064553,127.08483266892925
34040120121103,36.76762565094911,127.08293726201296
34040120121102,36.76695244058475,127.08383852399997
34040120121101,36.768323081827866,127.08337052499293
34040120121111,36.76882829019996,127.08170617890546
34040120121110,36.7693335876213,127.08247575391664
34040120120007,36.76269094332549,127.05161573325297
34040120120101,36.769280778114805,127.05377634754919
34040120120202,36.770833383420936,127.04928377303233
34040120120203,36.76953267833779,127.04948796527137
34040120120204,36.769004644072105,127.04843399761592
34040120120205,36.76845304024967,127.04898921642948
34040120120201,36.770108720163265,127.04874949516818
34040120120301,36.772574029438246,127.04819672209702
34040120121203,36.773735262357775,127.0497321205984
34040120121301,36.77016758290812,127.04747538015258
34040120121302,36.77120581827163,127.0466400232369
34040310010006,36.7232148851488,126.95524947527359
34040330060504,36.79845087152136,127.06720609439523
34040330060601,36.78384234631799,127.09022086982014
34040330060604,36.78306851204673,127.08928252006724
34040310010002,36.729352711415395,126.99988167660348
34040310010004,36.73158842890788,127.0078577210192
34040330060402,36.79602829713168,127.06575033978474
34040310010003,36.71613913583663,127.01613544790217
34040330010001,36.825072575752785,127.0853731729753
34040310010001,36.69153431745862,126.9738718902111
34040310010007,36.733778710529755,127.01982104083538
34040330060602,36.78368994464368,127.08890847612803
34040310010005,36.72059239039206,126.98117634403869
34040330020002,36.8148922118154,127.08629578969487
34040330060403,36.79723938315252,127.06539834424986
34040310010008,36.66728783547127,126.99561314464378
34040330020001,36.81359504442046,127.0937235275453
34040310010009,36.69711507720937,127.01614818435631
34040330020101,36.82185363323602,127.0842035537362
34040330060502,36.79763510482049,127.06774527364487
34040330030001,36.79871085026437,127.05308515548305
34040330030002,36.80506321871439,127.05060569678153
34040330060006,36.813988195034305,127.07550860758869
34040330060503,36.79662391480348,127.06715902046153
34040330040001,36.82400391441659,127.04851622721652
34040330050001,36.82223167266142,127.06719407015898
34040330050101,36.817582589837365,127.06879227507832
34040330060009,36.80566814492725,127.0658529307784
34040330060008,36.803463524534855,127.07991375852795
34040330060010,36.79823783836096,127.07399995728152
34040330060011,36.80379196411054,127.06115172606285
34040330060001,36.80118277799008,127.06876036636346
34040330060003,36.79759134989834,127.06026955243664
34040330060104,36.781299503821145,127.08421282395308
34040330060002,36.78350604678487,127.08346455658695
34040330060005,36.792923501551655,127.08369749816947
34040330060102,36.78212700384272,127.08574906565543
34040330060103,36.78221222696296,127.08394434410422
34040330060202,36.7944866799543,127.06728721926962
34040330060203,36.795582729304996,127.06772568635337
34040330060201,36.79529032207911,127.06640208723593
34040330060302,36.78371444412003,127.08771655792246
34040330060004,36.78893844668488,127.06844635583928
34040330060007,36.797307045003,127.06054120210287
34040330060101,36.782345957185306,127.08504760243723
34040330060701,36.78015931044954,127.08488143495622
34040330060802,36.80693374827048,127.07803291533406
34040330060801,36.80834775551897,127.07825095593009
34040330060914,36.79916718848448,127.05913289056318
34040330060904,36.80028465156556,127.06167720018881
34040330060911,36.80284745144188,127.06059834118784
34040330060901,36.801855475342066,127.0615627866751
34040330060919,36.8012278330684,127.05960843430034
34040330060909,36.79916669678608,127.05804425819792
34040330060912,36.800432513524036,127.0626631593898
34040330060902,36.79993339846455,127.0594886785435
34040330060917,36.80289837923534,127.06267681703719
34040330060907,36.80055490989805,127.05934924103288
34040330060920,36.80295439222372,127.05965135808032
34040330060910,36.80200717243765,127.0602588995141
34040330060918,36.79941896013508,127.06267945689247
34040330060908,36.801175452158425,127.06200444316217
34040330060915,36.79926589037157,127.0616685674232
34040330061101,36.7982892855494,127.06900408265304
34040330061102,36.7975319521488,127.06899306198656
34040330061201,36.79538929038994,127.06872630566104
34040330061305,36.786350020567745,127.08484499971118
34040330061403,36.78745817188535,127.08833857188444
34040330061406,36.786769210694764,127.08646038425351
34040330061401,36.78630022670065,127.08788583754955
34040330061404,36.78711478427929,127.0874098636316
34040330061405,36.78594809428111,127.08693073297373
34040330061402,36.78664023453937,127.0888098875876
34040340020203,36.828790721912306,127.1007550317733
34040340020201,36.82817213785716,127.09997939678323
34040340020202,36.827884708451485,127.10062007643513
34040340020204,36.82690364781085,127.10026155655386
34040350030201,36.918490041389006,127.0423938542844
34040400031301,36.78926325547111,126.95484471852116
34040340050202,36.84069390257763,127.08596396541982
34040370020201,36.878220234494954,126.9082844874486
34040350080001,36.925376673807285,127.05166884605688
34040340010001,36.85228791363412,126.98665015031393
34040340050104,36.84218713362141,127.07241019018463
34040340050203,36.83831255914143,127.08590009563864
34040350070103,36.91967259467061,127.05551620817528
34040340010003,36.84714495480485,127.004530291702
34040340050205,36.83884015936404,127.08569851722869
34040530020604,36.78520036238375,127.02082815636004
34040340010002,36.86752159608445,127.01922358063221
34040340050204,36.837651857008915,127.085964807589
34040340050305,36.84343113851901,127.06561974687892
34040340050304,36.84459116152579,127.06747895852322
34040340050301,36.844074758649384,127.06670579930142
34040340050306,36.84251854570588,127.06586373849055
34040340050303,36.84434501874809,127.0657718763615
34040340050302,36.842668799650944,127.0648848541628
34040340050403,36.84441534339285,127.0699872578825
34040340050402,36.8446116878536,127.07072491740317
34040340020001,36.83267134775484,127.09453995063672
34040340030001,36.836396380626475,127.06334503935567
34040340050405,36.844250575953495,127.06925762407948
34040340040001,36.84853302539017,127.02850347987793
34040340050404,36.84363916884367,127.07154002817585
34040340050401,36.84411660325437,127.07191166852067
34040350020005,36.931154060777324,127.03800570055367
34040340050105,36.84102069135994,127.07455469464395
34040370020501,36.869547051585215,126.88100037027954
34040340050005,36.88652423885764,127.08020994053153
34040350020008,36.926167946911555,127.04101356272955
34040530020602,36.78619724075059,127.02038889154211
34040340050004,36.88441714454373,127.06497449510398
34040350070001,36.92270992037126,127.05991908270262
34040340050001,36.84305505640863,127.08217280934086
34040340050007,36.86577876032958,127.0695424784472
34040350070101,36.92159921277382,127.05591242288898
34040350070104,36.920438769722956,127.05610976589806
34040340050006,36.855359313463964,127.0527306266271
34040340050003,36.89989017665766,127.06284727085075
34040350070102,36.92134224922446,127.05464839913896
34040340050002,36.84855860925096,127.06773509663462
34040340050101,36.84298873872102,127.07404411621435
34040340050107,36.84204786686814,127.07350855572342
34040340050106,36.8420680763446,127.07494280019085
34040340050103,36.840031280997046,127.0728521624443
34040340050102,36.84100947194933,127.07271809804291
34040350080103,36.92509484015325,127.0532658523462
34040340060001,36.85234382762699,127.09851603291118
34040340060101,36.845327746300335,127.10264249755498
34040350010003,36.905259238369716,127.01471461301733
34040350070203,36.922687874773665,127.05616847244282
34040350080203,36.92603218251403,127.05282453147787
34040350010002,36.88463959168292,127.0277944988907
34040350020010,36.92686565517654,127.03733714269278
34040350070202,36.9228014185412,127.0546893600346
34040350070201,36.923034747730554,127.05557532939045
34040350010001,36.89618025965367,127.02243866868315
34040350020012,36.92417701761908,127.04567785013101
34040350020002,36.93003028164453,127.04045175293903
34040350020007,36.93175364200135,127.04346420455697
34040350020006,36.92814088212105,127.04005153905592
34040350020014,36.92573753439814,127.0387439948476
34040350020013,36.929961025882534,127.04161924285454
34040350020003,36.92942430149976,127.03907410732954
34040350020004,36.92247406301276,127.04108423019728
34040350080101,36.9240917781348,127.05284065676297
34040350080102,36.924094628053005,127.05376729949266
34040350020009,36.92618981040267,127.04576204215762
34040350020011,36.928562039663305,127.0441892969935
34040350020001,36.92884848589214,127.03539372720554
34040350020201,36.92597272603299,127.04240555019905
34040350060102,36.92076810945812,127.05320175737504
34040350030003,36.909546001773705,127.05198046590426
34040350030001,36.91522240423187,127.05642790064297
34040350080201,36.926906232688346,127.05326563046694
34040350030002,36.92544172351509,127.05112245604546
34040350030004,36.93397763443436,127.05712945870957
34040350030101,36.92143018324424,127.04883424572235
34040350080202,36.92603895470022,127.05376908902754
34040350040001,36.92164781637513,127.06826850415834
34040350050102,36.925949786765095,127.05513146674127
34040350050101,36.92636962230149,127.05625615639723
34040350050103,36.92671919767901,127.05488379021331
34040350050201,36.92511123208567,127.05546223961498
34040350050203,36.92409460082964,127.05463739887256
34040350050202,36.92409762182665,127.05591637428434
34040350060001,36.9221069333333,127.0516292409394
34040350060101,36.92160642274403,127.05329830403365
34040350060202,36.923233281541165,127.05313412083359
34040350060201,36.922574936422286,127.05326124236903
34040350090001,36.919072020019215,126.99846737939907
34040350100001,36.91069863204502,127.02686126244399
34040360030001,36.90361214340569,126.94073419714039
34040370020502,36.86927735869498,126.88005416897025
34040350110001,36.92616783417559,127.01241804598155
34040350110002,36.92302157953946,127.03147042392168
34040370020601,36.845307520605196,126.85817138315205
34040530020603,36.785453714334146,127.01964288776992
34040530020701,36.78367219227136,127.01840827838008
34040530020404,36.780425177730315,127.02275087050744
34040530020702,36.78360729312634,127.01920714224426
34040350120002,36.900188862817096,127.04226165768756
34040510010004,36.78811327802238,126.99822549666177
34040530020402,36.78108074104101,127.0224887170069
34040400040005,36.77773726952472,126.93017946922065
34040530020802,36.78481141730569,127.01855196971547
34040350120003,36.90448069143714,127.03645950950269
34040560010408,36.77279084586704,127.02077277849551
34040520020016,36.77540769614524,127.004484714749
34040530020403,36.78176256380793,127.02229766692547
34040350120001,36.88837429735544,127.05309408704922
34040530020801,36.785881353527806,127.01811733247445
34040530021002,36.78211594937497,127.01954834055813
34040360030002,36.898877989950286,126.97247176099665
34040530021801,36.79074577319805,127.01671218372998
34040350130001,36.9182631401993,127.0810881824515
34040400040003,36.77202544896461,126.92758369095382
34040530021001,36.78275812434093,127.01934600406796
34040360010001,36.91462940052845,126.97653623591856
34040360020002,36.85718518666918,126.95392121803442
34040400050303,36.78221458791925,126.95761317184287
34040400050306,36.781855618342696,126.95561597481152
34040360020003,36.870556858208104,126.93056653795807
34040400050402,36.78314278307909,126.953315408
34040400050401,36.78285986531156,126.95280212875035
34040360020001,36.85190173528947,126.94163805973866
34040400060005,36.77397809581981,126.93602912724077
34040360040002,36.88068500096812,126.96700219359384
34040400060102,36.77164763187359,126.93675053885711
34040400060101,36.77220263448657,126.9365800578919
34040530021104,36.780989740166184,127.02036421009483
34040400031002,36.79184146746009,126.95423639839969
34040520020007,36.77775689079096,127.00474638216379
34040360040003,36.89358451517035,126.98624448866143
34040360040004,36.86628446489359,126.97994313711828
34040530021101,36.78149616282138,127.01973357133963
34040360040005,36.88332128402957,127.00005588348876
34040510010003,36.7844032812706,126.99685306581597
34040360040001,36.87489991205567,126.95172146452356
34040370010001,36.88483527064982,126.8972834200707
34040370020007,36.86534154429493,126.88167810426842
34040510010008,36.78276646268868,127.00604077477081
34040370020002,36.84757732317335,126.8706394905124
34040510010009,36.78091042690506,127.00999278398582
34040530021102,36.7802166932999,127.02064431866015
34040370020008,36.86107684438945,126.87901884528891
34040370020005,36.88484156978271,126.92317998661764
34040370020004,36.8604342565722,126.8537797817449
34040370020006,36.834543055894315,126.89626121389973
34040370020101,36.832145274513515,126.88489092763703
34040530021103,36.78038589412322,127.01952115683767
34040380010001,36.77120050370584,126.84560827919142
34040380020002,36.77707066557576,126.89459346245577
34040510010010,36.782848296454716,127.00896227609037
34040530021201,36.788867012130225,127.01866432756762
34040530021202,36.78916658233661,127.01952219906079
34040380020004,36.79924719307352,126.88637894414778
34040380020003,36.821541804531684,126.86070342165176
34040390020002,36.754632113068624,126.88497666466374
34040380020005,36.801302546414135,126.86118572043216
34040380020001,36.78255648670488,126.86551727717291
34040520020017,36.77664340839248,126.99867616612951
34040390010001,36.76546613454322,126.90621894919367
34040390020001,36.758620531581414,126.8870474485002
34040530021301,36.793479388212106,127.00983681659568
34040530021401,36.79519863387143,127.01068475894046
34040520020102,36.77804861321233,127.00729660487781
34040390020004,36.76395807261643,126.87829717853256
34040390020005,36.764340871435955,126.86844226481746
34040510010007,36.784968771304506,127.0044350680163
34040530021402,36.79468642626693,127.0099022578429
34040390020003,36.753070885449056,126.86148222294887
34040510010802,36.7916186410545,126.99694210241255
34040510010801,36.79240013291606,126.99650123418434
34040530021603,36.7912877922209,127.01556611706346
34040530021601,36.79099911350579,127.01512505833136
34040390030002,36.732693500752205,126.89340029493205
34040530021602,36.79027022302272,127.01472694685246
34040530021701,36.789660965318554,127.01636346956646
34040530021702,36.78915088038534,127.01558790427069
34040390030004,36.74629667271648,126.88921926222766
34040400010001,36.76599706878266,126.95910345413225
34040530021703,36.78943806451201,127.0170346331483
34040390030001,36.746501523066065,126.92833548848952
34040400030401,36.794406467071965,126.95132978413172
34040400030602,36.79230943296463,126.95297044841493
34040400030601,36.792931823738975,126.95330005890578
34040400030801,36.792654070345414,126.96189980789889
34040400030802,36.79346990568614,126.96175142886693
34040400030901,36.78479603936329,126.94899941358068
34040400031001,36.79136092478882,126.95349727275487
34040390030003,36.71846619747699,126.92218598907783
34040400031003,36.790922666579654,126.95442150171006
34040400031101,36.793948643807035,126.9620752749015
34040400031201,36.790767135177255,126.95120889516475
34040400020001,36.81038913609185,126.93784634902111
34040400031202,36.789814680469,126.95103337814285
34040400031302,36.78831501184793,126.95396884461117
34040400031303,36.78959950822515,126.95347290056661
34040530021804,36.79061197768347,127.01751180440854
34040400030001,36.79587452715956,126.95563570858845
34040400030202,36.78665098597634,126.95158578399264
34040400030203,36.78724676146193,126.95066459270572
34040400030201,36.78806060761961,126.95154938501469
34040400040006,36.807088516142535,126.89895502620817
34040400040001,36.81803765351558,126.8931310432054
34040530021802,36.78996171526101,127.01785530100837
34040400040004,36.79658902567337,126.91761791310391
34040400040002,36.7890642392089,126.93245130322268
34040530021803,36.78954869871319,127.01824583072184
34040530021903,36.790369327343484,127.01199593455586
34040530021901,36.791037439758355,127.01278424326588
34040400050001,36.77683493002989,126.95278694052044
34040400050104,36.7823241318597,126.94950389037992
34040400050102,36.78292904013439,126.94808735885984
34040400050103,36.78189057576614,126.94775245891887
34040400050101,36.781718745011695,126.94898964844984
34040400050201,36.77760981235208,126.95402624218097
34040400050202,36.77782826549155,126.95314278863479
34040400050301,36.78296339817613,126.95817250080299
34040400050304,36.78228744096343,126.95682329462757
34040400050302,36.78270548250141,126.9569949032318
34040400050305,36.78226831901656,126.95552060405439
34040400060002,36.75588340860384,126.94617141468905
34040400060004,36.77627218815789,126.93883496942868
34040400060001,36.768903796856975,126.93119919117608
34040400060003,36.77287768332419,126.93193275808414
34040400060103,36.77175145193511,126.93712852427234
34040510010005,36.783346213920886,127.00132325839061
34040510010006,36.79455300411956,126.997632041255
34040530021902,36.791103518776865,127.01168664127142
34040530030102,36.77933136814098,127.0158756471185
34040510010001,36.7861027443529,127.00199092571219
34040510010002,36.788912791108416,127.00316477037022
34040510010103,36.79068314164424,126.99616324586925
34040510010102,36.791897489419355,126.99533301559819
34040510010101,36.791526089564314,126.99601412432983
34040510010402,36.79099187467749,126.99867729734449
34040510010401,36.79149900217757,126.9989499846638
34040510010502,36.791507668527586,127.0008731312268
34040510010501,36.79169980924746,126.99993876386905
34040510010803,36.79083406367655,126.99767285846958
34040520010001,36.7811760121284,127.00283576184745
34040520010101,36.780017222429215,127.00810236022414
34040520020004,36.78056289070048,126.99931748484107
34040520020014,36.776459944471256,127.00812043259361
34040520020006,36.776319192650334,127.00323368275068
34040540010202,36.78756299535493,126.96955526186701
34040520020005,36.781170779898694,126.99667851957177
34040520020015,36.77552214851208,127.01101216931747
34040520020002,36.775514236557726,127.00686338510334
34040520020013,36.77809782232793,127.0003710812052
34040520020012,36.77563437417587,127.01001987286116
34040520020018,36.77836452897334,126.99784608623267
34040530020301,36.78757162538634,127.01749792750385
34040530020302,36.78699562819697,127.01760527747176
34040520020009,36.778534178799866,127.00879939769897
34040520020019,36.77687549718814,127.00026658017562
34040520020001,36.779031991430706,127.00578221061735
34040530020504,36.782952223066154,127.02139708491164
34040520020011,36.77685932924429,127.0098208430001
34040520020020,36.77929507559633,127.00235323541717
34040520020008,36.777539036592636,126.99855358495633
34040520020010,36.77768007236698,127.00272801229188
34040520020003,36.77899442611577,127.00107859442133
34040520020101,36.777601294647695,127.00630615160723
34040520020103,36.77863389540932,127.00713651491361
34040520020301,36.77589552443488,127.00074279925524
34040520030001,36.77778707284766,127.01149983193388
34040530010001,36.784765901662304,127.0341122971558
34040530020005,36.79005963521874,127.01543392645044
34040530020003,36.783307586130086,127.01973345140686
34040530020401,36.780985135382174,127.02133222566353
34040530020501,36.784217297038346,127.02037572660848
34040530020601,36.78667113041914,127.01957680500853
34040530020001,36.78192904535966,127.02692237914773
34040530030014,36.789308488316664,127.00630255041696
34040530030007,36.78956466011465,127.01043119833187
34040550020203,36.7732367581849,126.99696431314129
34040530020004,36.79396559350464,127.00654575193613
34040530030017,36.78907822300087,127.00874825131028
34040530030006,36.78368629041131,127.0137396345438
34040530030009,36.78797697932723,127.01050622745527
34040550010101,36.77273068994209,127.01359149276594
34040530020002,36.79332068932346,127.02101673256954
34040530020101,36.78462205904964,127.02292018717138
34040530020104,36.78365145282071,127.02284671440202
34040530020102,36.78456344905917,127.0245364029743
34040530020105,36.78377508925145,127.02376052687386
34040530020103,36.78361548684808,127.024783953318
34040530020201,36.77964339092003,127.02225470548849
34040530020202,36.77895722747115,127.02247125759132
34040530020203,36.779470224471225,127.02356752106823
34040530030001,36.78457930820691,127.01196297546035
34040530030008,36.78419816509172,127.01459417025373
34040530030018,36.78812975897442,127.01310393491313
34040530030011,36.78503119887826,127.00954862577045
34040530030010,36.78312494326614,127.01672831244841
34040540020602,36.79045666414428,126.99408043416553
34040530030003,36.78062474598737,127.0129553791617
34040530030013,36.786456815787524,127.00706928435277
34040530030005,36.78036827503948,127.01701412152977
34040530030016,36.78727644615771,127.0087055614844
34040530030002,36.78119094979082,127.0135925180539
34040530030012,36.78664000026618,127.01383392695021
34040530030015,36.78891305713278,127.01334624192235
34040530030004,36.78637783125447,127.01128492746736
34040530030101,36.78012726811038,127.01597502164965
34040530030201,36.782938257129935,127.0116251986309
34040530030202,36.78283887535203,127.01257210040299
34040530030702,36.78161841480988,127.0120232516317
34040530030701,36.78197815535631,127.01276646756696
34040550010002,36.77388231608078,127.01125211952431
34040540010002,36.78682588304745,126.96316837488901
34040540010201,36.78834972612661,126.96837473074665
34040540010302,36.78708205711621,126.95934669987453
34040540010304,36.78592067574823,126.95919532384114
34040540010301,36.78614735866842,126.9586808128537
34040540010303,36.78652346448651,126.95983571274523
34040540010305,36.78747335666361,126.96018749801303
34040550020005,36.77361395957508,127.00854451127809
34040550010001,36.77197535003326,127.01049285449818
34040550010103,36.77249746494359,127.01214177040299
34040550010105,36.771966308104055,127.01313729937115
34040550010102,36.77305109923594,127.0117254185008
34040550010104,36.77179103126919,127.01201018661574
34040550020202,36.77296646316478,126.9978035113626
34040540010001,36.788983823919644,126.97050426495498
34040540010103,36.788993422371504,126.96719204027582
34040540010102,36.7892539860066,126.96565064281414
34040540010104,36.78963646524816,126.96806763734914
34040540010101,36.78966667708554,126.96671253275748
34040540020001,36.7878159426345,126.98076441037162
34040540020601,36.79002171548182,126.99367681140279
34040540020701,36.791165975707564,126.99362689178443
34040540020702,36.79068064967407,126.9927774823816
